index,type,name,resident,streamed,parentStack
370,xmodelmesh,p7_anim_zm_barricade_board_04_colda1f5f44,1520,0,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
371,xmodel,p7_anim_zm_barricade_board_04,1144,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
372,xmodelmesh,p6_anim_zm_barricade_board_04_upgrade_lod1e4b02287,368,13744,|p6_anim_zm_barricade_board_04_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
373,xmodelmesh,p6_anim_zm_barricade_board_04_upgrade_lod09f027b1c,368,24272,|p6_anim_zm_barricade_board_04_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
374,xmodel,p6_anim_zm_barricade_board_04_upgrade,1784,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
375,xmodelmesh,p7_anim_zm_barricade_board_05_lod036c33cfe,248,19440,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
376,xmodelmesh,p7_anim_zm_barricade_board_05_lod0535cbe9f,248,31136,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
377,xmodelmesh,p7_anim_zm_barricade_board_05_col16c1373,1520,0,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
378,xmodel,p7_anim_zm_barricade_board_05,1144,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
379,xmodelmesh,p6_anim_zm_barricade_board_05_upgrade_lod17444bd68,368,13728,|p6_anim_zm_barricade_board_05_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
380,xmodelmesh,p6_anim_zm_barricade_board_05_upgrade_lod05874aac2,368,24272,|p6_anim_zm_barricade_board_05_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
381,xmodel,p6_anim_zm_barricade_board_05_upgrade,1696,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
382,xmodelmesh,p7_anim_zm_barricade_board_06_lod0cfc142cf,240,19232,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
383,xmodelmesh,p7_anim_zm_barricade_board_06_lod059c20517,248,31424,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
384,xmodelmesh,p7_anim_zm_barricade_board_06_col77485ff6,1520,0,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
385,xmodel,p7_anim_zm_barricade_board_06,1144,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
386,xmodelmesh,p6_anim_zm_barricade_board_06_upgrade_lod1e4b02287,368,13904,|p6_anim_zm_barricade_board_06_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
387,xmodelmesh,p6_anim_zm_barricade_board_06_upgrade_lod09f027b1c,368,24272,|p6_anim_zm_barricade_board_06_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
388,xmodel,p6_anim_zm_barricade_board_06_upgrade,1696,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
389,xanim,o_zombie_board_1_repair,624,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
390,xanim,o_zombie_board_1_pull,626,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
391,xanim,o_zombie_board_2_repair,619,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
392,xanim,o_zombie_board_2_pull,789,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
393,xanim,o_zombie_board_3_repair,635,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
394,xanim,o_zombie_board_3_pull,979,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
395,xanim,o_zombie_board_4_repair,613,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
396,xanim,o_zombie_board_4_pull,983,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
397,xanim,o_zombie_board_5_repair,617,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
398,xanim,o_zombie_board_5_pull,797,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
399,xanim,o_zombie_board_6_repair,616,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
400,xanim,o_zombie_board_6_pull,918,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
401,zbarrier,zmcore_basicwoodbarrier,24,0,|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
402,image,i_mtl_p7_zm_pswitch_handle_m,261,202104,|mc/mtl_p7_zm_der_pswitch_handle|material|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
403,image,i_mtl_p7_zm_pswitch_handle_o,285,65536,|mc/mtl_p7_zm_der_pswitch_handle|material|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
404,image,i_mtl_p7_zm_pswitch_handle_n,293,371384,|mc/mtl_p7_zm_der_pswitch_handle_red|material|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
405,material,mc/mtl_p7_zm_der_pswitch_handle,1657,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
406,material,mc/mtl_p7_zm_der_pswitch_handle_blk,1528,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
407,material,mc/mtl_p7_zm_der_pswitch_handle_red,1376,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
408,xmodelmesh,p7_zm_der_pswitch_handle_lod0cee74aa4,464,25760,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
409,xmodelmesh,p7_zm_der_pswitch_handle_lod077a229ac,456,38288,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
410,xmodel,p7_zm_der_pswitch_handle,2788,0,|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
411,image,i_mtl_p7_zm_vending_packapunch_moving_o,96,88856,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
412,image,i_mtl_p7_zm_vending_packapunch_moving_n,304,1419960,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
413,image,i_mtl_p7_zm_vending_packapunch_moving_g,288,742728,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
414,image,i_mtl_p7_zm_vending_packapunch_moving_c,304,1419960,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
415,image,i_mtl_p7_zm_vending_packapunch_moving_s,288,742728,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
416,material,mc/mtl_p7_zm_vending_pap_detail,1212,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
417,image,i_mtl_p7_zm_vending_pap_frame_right_o,94,65536,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
418,image,i_mtl_p7_zm_vending_pap_frame_right_n,302,1419960,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
419,image,i_mtl_p7_zm_vending_pap_frame_right_g,286,742728,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
420,image,i_mtl_p7_zm_vending_pap_frame_right_c,294,720896,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
421,image,i_mtl_p7_zm_vending_pap_frame_right_s,294,720896,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
422,material,mc/mtl_p7_zm_vending_pap_frame_right,1402,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
423,image,i_mtl_p7_zm_vending_pap_frame_left_o,293,65536,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
424,image,i_mtl_p7_zm_vending_pap_frame_left_n,301,1419960,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
425,image,i_mtl_p7_zm_vending_pap_frame_left_g,285,742728,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
426,image,i_mtl_p7_zm_vending_pap_frame_left_c,293,720896,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
427,image,i_mtl_p7_zm_vending_pap_frame_left_s,293,720896,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
428,material,mc/mtl_p7_zm_vending_pap_frame_left,951,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
429,image,i_mtl_p7_zm_vending_pap_side_inside_o,294,65536,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
430,image,i_mtl_p7_zm_vending_pap_side_inside_n,302,1419960,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
431,image,i_mtl_p7_zm_vending_pap_side_inside_g,286,742728,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
432,image,i_mtl_p7_zm_vending_pap_side_inside_c,294,720896,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
433,image,i_mtl_p7_zm_vending_pap_side_inside_s,294,720896,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
434,material,mc/mtl_p7_zm_vending_pap_side_inside,946,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
435,image,i_mtl_p7_zm_vending_pap_top_main_o,291,65536,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
436,image,i_mtl_p7_zm_vending_pap_top_main_n,299,1419960,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
437,image,i_mtl_p7_zm_vending_pap_top_main_g,283,742728,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
438,image,i_mtl_p7_zm_vending_pap_top_main_c,291,720896,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
439,image,i_mtl_p7_zm_vending_pap_top_main_s,291,720896,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
440,material,mc/mtl_p7_zm_vending_pap_top_main,945,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
441,image,i_mtl_p7_zm_vending_pap_top_o,286,65536,|mc/mtl_p7_zm_vending_pap_top|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
442,image,i_mtl_p7_zm_vending_pap_top_n,294,1419960,|mc/mtl_p7_zm_vending_pap_top|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
443,image,i_mtl_p7_zm_vending_pap_top_g,278,742728,|mc/mtl_p7_zm_vending_pap_top|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
444,image,i_mtl_p7_zm_vending_pap_top_c,286,720896,|mc/mtl_p7_zm_vending_pap_top|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
445,image,i_mtl_p7_zm_vending_pap_top_s,286,720896,|mc/mtl_p7_zm_vending_pap_top|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
446,material,mc/mtl_p7_zm_vending_pap_top,922,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
447,image,i_mtl_p7_zm_vending_pap_front_side_o,293,65536,|mc/mtl_p7_zm_vending_pap_front_side|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
448,image,i_mtl_p7_zm_vending_pap_front_side_n,301,1419960,|mc/mtl_p7_zm_vending_pap_front_side|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
449,image,i_mtl_p7_zm_vending_pap_front_side_g,285,742728,|mc/mtl_p7_zm_vending_pap_front_side|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
450,image,i_mtl_p7_zm_vending_pap_front_side_c,293,720896,|mc/mtl_p7_zm_vending_pap_front_side|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
451,image,i_mtl_p7_zm_vending_pap_front_side_s,293,720896,|mc/mtl_p7_zm_vending_pap_front_side|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
452,material,mc/mtl_p7_zm_vending_pap_front_side,951,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
453,image,i_mtl_p7_zm_vending_pap_bottom_back_o,294,65536,|mc/mtl_p7_zm_vending_pap_bottom_back|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
454,image,i_mtl_p7_zm_vending_pap_bottom_back_n,302,1419960,|mc/mtl_p7_zm_vending_pap_bottom_back|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
455,image,i_mtl_p7_zm_vending_pap_bottom_back_g,286,742728,|mc/mtl_p7_zm_vending_pap_bottom_back|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
456,image,i_mtl_p7_zm_vending_pap_bottom_back_c,294,720896,|mc/mtl_p7_zm_vending_pap_bottom_back|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
457,image,i_mtl_p7_zm_vending_pap_bottom_back_s,294,720896,|mc/mtl_p7_zm_vending_pap_bottom_back|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
458,material,mc/mtl_p7_zm_vending_pap_bottom_back,946,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
459,image,i_mtl_p7_zm_vending_packapunch_o,289,65536,|mc/mtl_p7_zm_vending_packapunch|material|p7_zm_der2_vending_packapunch_sign_wait|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
460,image,i_mtl_p7_zm_vending_packapunch_n,297,1419960,|mc/mtl_p7_zm_vending_packapunch|material|p7_zm_der2_vending_packapunch_sign_wait|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
461,image,i_mtl_p7_zm_vending_packapunch_g,281,742728,|mc/mtl_p7_zm_vending_packapunch|material|p7_zm_der2_vending_packapunch_sign_wait|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
462,image,$black_color,14,0,|mc/mtl_p7_zm_vending_packapunch|material|p7_zm_der2_vending_packapunch_sign_wait|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
463,image,i_mtl_p7_zm_vending_packapunch_s,289,720896,|mc/mtl_p7_zm_vending_packapunch|material|p7_zm_der2_vending_packapunch_sign_wait|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
464,material,mc/mtl_p7_zm_vending_packapunch,926,0,|p7_zm_der2_vending_packapunch_sign_wait|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
465,image,i_mtl_p7_zm_vending_packapunch_moving_t,96,65536,|mc/mtl_p7_zm_vending_packapunch_sign|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
466,material,mc/mtl_p7_zm_vending_packapunch_sign,1312,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
467,material,mc/mtl_p7_zm_vending_pap_roller,1256,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
468,techset,mc/lit_decal_advanced#e6142445,32,0,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
469,material,mc/mtl_p7_zm_vending_pap_logo,800,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
470,image,i_mtl_p7_zm_vending_pap_leather_n,226,65624,|mc/mtl_p7_zm_vending_pap_leather_scroll|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
471,image,i_mtl_p7_zm_vending_pap_leather_c,226,43640,|mc/mtl_p7_zm_vending_pap_leather_scroll|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
472,material,mc/mtl_p7_zm_vending_pap_leather,1084,0,|p7_zm_vending_packapunch|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
473,xmodelmesh,p7_zm_vending_packapunch_lod06728f20b,1616,297848,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
474,xmodelmesh,p7_zm_vending_packapunch_lod0695684a2,1608,487408,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
475,xmodelmesh,p7_zm_vending_pap_body_col75e90a9,39944,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
476,xmodel,p7_zm_vending_packapunch,38132,0,|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
477,techset,mc/lit_scroll_rotate#e6142445,266578,0,|mc/mtl_p7_zm_vending_pap_leather_scroll|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
